SEED_1,TEAM_1,SEED_2,TEAM_2,Team1W_Prob
15.0,Western Kentucky,9.0,Texas A&M,0.154
15.0,Western Kentucky,10.0,Boise St.,0.175
15.0,Western Kentucky,10.0,Colorado,0.15
15.0,Western Kentucky,10.0,Colorado St.,0.18
15.0,Western Kentucky,10.0,Drake,0.194
15.0,Western Kentucky,10.0,Nevada,0.149
15.0,Western Kentucky,10.0,Virginia,0.195
15.0,Western Kentucky,11.0,Duquesne,0.287
15.0,Western Kentucky,11.0,New Mexico,0.101
15.0,Western Kentucky,11.0,North Carolina St.,0.22
15.0,Western Kentucky,11.0,Oregon,0.185
15.0,Western Kentucky,12.0,Grand Canyon,0.191
15.0,Western Kentucky,12.0,James Madison,0.179
15.0,Western Kentucky,12.0,McNeese St.,0.174
15.0,Western Kentucky,12.0,UAB,0.38
15.0,Western Kentucky,13.0,College of Charleston,0.301
15.0,Western Kentucky,13.0,Samford,0.225
15.0,Western Kentucky,13.0,Vermont,0.393
15.0,Western Kentucky,13.0,Yale,0.306
15.0,Western Kentucky,14.0,Akron,0.464
15.0,Western Kentucky,14.0,Colgate,0.56
15.0,Western Kentucky,14.0,Morehead St.,0.464
15.0,Western Kentucky,14.0,Oakland,0.462
15.0,Western Kentucky,15.0,Long Beach St.,0.614
15.0,Western Kentucky,15.0,Saint Peter's,0.633
15.0,Western Kentucky,15.0,South Dakota St.,0.557
15.0,Western Kentucky,16.0,Grambling St.,0.767
15.0,Western Kentucky,16.0,Howard,0.816
15.0,Western Kentucky,16.0,Longwood,0.553
15.0,Western Kentucky,16.0,Montana St.,0.744
15.0,Western Kentucky,16.0,Stetson,0.707
15.0,Western Kentucky,16.0,Wagner,0.821
16.0,Grambling St.,1.0,Connecticut,0.009
16.0,Grambling St.,1.0,Houston,0.005
16.0,Grambling St.,1.0,North Carolina,0.031
16.0,Grambling St.,1.0,Purdue,0.011
16.0,Grambling St.,2.0,Arizona,0.02
16.0,Grambling St.,2.0,Iowa St.,0.014
16.0,Grambling St.,2.0,Marquette,0.025
16.0,Grambling St.,2.0,Tennessee,0.025
16.0,Grambling St.,3.0,Baylor,0.033
16.0,Grambling St.,3.0,Creighton,0.049
16.0,Grambling St.,3.0,Illinois,0.032
16.0,Grambling St.,3.0,Kentucky,0.05
16.0,Grambling St.,4.0,Alabama,0.033
16.0,Grambling St.,4.0,Auburn,0.017
16.0,Grambling St.,4.0,Duke,0.033
16.0,Grambling St.,4.0,Kansas,0.046
16.0,Grambling St.,5.0,Gonzaga,0.037
16.0,Grambling St.,5.0,Saint Mary's,0.041
16.0,Grambling St.,5.0,San Diego St.,0.053
16.0,Grambling St.,5.0,Wisconsin,0.04
16.0,Grambling St.,6.0,BYU,0.036
16.0,Grambling St.,6.0,Clemson,0.075
16.0,Grambling St.,6.0,South Carolina,0.059
16.0,Grambling St.,6.0,Texas Tech,0.048
16.0,Grambling St.,7.0,Dayton,0.061
16.0,Grambling St.,7.0,Florida,0.042
16.0,Grambling St.,7.0,Texas,0.045
16.0,Grambling St.,7.0,Washington St.,0.067
16.0,Grambling St.,8.0,Florida Atlantic,0.065
16.0,Grambling St.,8.0,Mississippi St.,0.055
16.0,Grambling St.,8.0,Nebraska,0.05
16.0,Grambling St.,8.0,Utah St.,0.067
16.0,Grambling St.,9.0,Michigan St.,0.044
16.0,Grambling St.,9.0,Northwestern,0.052
16.0,Grambling St.,9.0,TCU,0.045
16.0,Grambling St.,9.0,Texas A&M,0.052
16.0,Grambling St.,10.0,Boise St.,0.061
16.0,Grambling St.,10.0,Colorado,0.051
16.0,Grambling St.,10.0,Colorado St.,0.063
16.0,Grambling St.,10.0,Drake,0.068
16.0,Grambling St.,10.0,Nevada,0.05
16.0,Grambling St.,10.0,Virginia,0.069
16.0,Grambling St.,11.0,Duquesne,0.109
16.0,Grambling St.,11.0,New Mexico,0.033
16.0,Grambling St.,11.0,North Carolina St.,0.079
16.0,Grambling St.,11.0,Oregon,0.065
16.0,Grambling St.,12.0,Grand Canyon,0.067
16.0,Grambling St.,12.0,James Madison,0.062
16.0,Grambling St.,12.0,McNeese St.,0.06
16.0,Grambling St.,12.0,UAB,0.157
16.0,Grambling St.,13.0,College of Charleston,0.116
16.0,Grambling St.,13.0,Samford,0.081
16.0,Grambling St.,13.0,Vermont,0.164
16.0,Grambling St.,13.0,Yale,0.118
16.0,Grambling St.,14.0,Akron,0.208
16.0,Grambling St.,14.0,Colgate,0.278
16.0,Grambling St.,14.0,Morehead St.,0.208
16.0,Grambling St.,14.0,Oakland,0.207
16.0,Grambling St.,15.0,Long Beach St.,0.325
16.0,Grambling St.,15.0,Saint Peter's,0.344
16.0,Grambling St.,15.0,South Dakota St.,0.276
16.0,Grambling St.,15.0,Western Kentucky,0.233
16.0,Grambling St.,16.0,Howard,0.574
16.0,Grambling St.,16.0,Longwood,0.273
16.0,Grambling St.,16.0,Montana St.,0.468
16.0,Grambling St.,16.0,Stetson,0.423
16.0,Grambling St.,16.0,Wagner,0.582
16.0,Howard,1.0,Connecticut,0.007
16.0,Howard,1.0,Houston,0.004
16.0,Howard,1.0,North Carolina,0.023
16.0,Howard,1.0,Purdue,0.008
16.0,Howard,2.0,Arizona,0.015
16.0,Howard,2.0,Iowa St.,0.01
16.0,Howard,2.0,Marquette,0.018
16.0,Howard,2.0,Tennessee,0.019
16.0,Howard,3.0,Baylor,0.025
16.0,Howard,3.0,Creighton,0.037
16.0,Howard,3.0,Illinois,0.024
16.0,Howard,3.0,Kentucky,0.038
16.0,Howard,4.0,Alabama,0.024
16.0,Howard,4.0,Auburn,0.013
16.0,Howard,4.0,Duke,0.025
16.0,Howard,4.0,Kansas,0.034
16.0,Howard,5.0,Gonzaga,0.028
16.0,Howard,5.0,Saint Mary's,0.031
16.0,Howard,5.0,San Diego St.,0.04
16.0,Howard,5.0,Wisconsin,0.03
16.0,Howard,6.0,BYU,0.027
16.0,Howard,6.0,Clemson,0.057
16.0,Howard,6.0,South Carolina,0.044
16.0,Howard,6.0,Texas Tech,0.036
16.0,Howard,7.0,Dayton,0.046
16.0,Howard,7.0,Florida,0.031
16.0,Howard,7.0,Texas,0.034
16.0,Howard,7.0,Washington St.,0.05
16.0,Howard,8.0,Florida Atlantic,0.049
16.0,Howard,8.0,Mississippi St.,0.042
16.0,Howard,8.0,Nebraska,0.038
16.0,Howard,8.0,Utah St.,0.051
16.0,Howard,9.0,Michigan St.,0.033
16.0,Howard,9.0,Northwestern,0.04
16.0,Howard,9.0,TCU,0.034
16.0,Howard,9.0,Texas A&M,0.04
16.0,Howard,10.0,Boise St.,0.046
16.0,Howard,10.0,Colorado,0.038
16.0,Howard,10.0,Colorado St.,0.047
16.0,Howard,10.0,Drake,0.052
16.0,Howard,10.0,Nevada,0.038
16.0,Howard,10.0,Virginia,0.052
16.0,Howard,11.0,Duquesne,0.083
16.0,Howard,11.0,New Mexico,0.025
16.0,Howard,11.0,North Carolina St.,0.06
16.0,Howard,11.0,Oregon,0.049
16.0,Howard,12.0,Grand Canyon,0.051
16.0,Howard,12.0,James Madison,0.047
16.0,Howard,12.0,McNeese St.,0.045
16.0,Howard,12.0,UAB,0.122
16.0,Howard,13.0,College of Charleston,0.089
16.0,Howard,13.0,Samford,0.061
16.0,Howard,13.0,Vermont,0.128
16.0,Howard,13.0,Yale,0.09
16.0,Howard,14.0,Akron,0.163
16.0,Howard,14.0,Colgate,0.223
16.0,Howard,14.0,Morehead St.,0.163
16.0,Howard,14.0,Oakland,0.162
16.0,Howard,15.0,Long Beach St.,0.264
16.0,Howard,15.0,Saint Peter's,0.281
16.0,Howard,15.0,South Dakota St.,0.221
16.0,Howard,15.0,Western Kentucky,0.184
16.0,Howard,16.0,Grambling St.,0.426
16.0,Howard,16.0,Longwood,0.218
16.0,Howard,16.0,Montana St.,0.396
16.0,Howard,16.0,Stetson,0.353
16.0,Howard,16.0,Wagner,0.508
16.0,Longwood,1.0,Connecticut,0.023
16.0,Longwood,1.0,Houston,0.013
16.0,Longwood,1.0,North Carolina,0.078
16.0,Longwood,1.0,Purdue,0.028
16.0,Longwood,2.0,Arizona,0.051
16.0,Longwood,2.0,Iowa St.,0.036
16.0,Longwood,2.0,Marquette,0.063
16.0,Longwood,2.0,Tennessee,0.064
16.0,Longwood,3.0,Baylor,0.084
16.0,Longwood,3.0,Creighton,0.121
16.0,Longwood,3.0,Illinois,0.08
16.0,Longwood,3.0,Kentucky,0.123
16.0,Longwood,4.0,Alabama,0.082
16.0,Longwood,4.0,Auburn,0.044
16.0,Longwood,4.0,Duke,0.083
16.0,Longwood,4.0,Kansas,0.113
16.0,Longwood,5.0,Gonzaga,0.093
16.0,Longwood,5.0,Saint Mary's,0.102
16.0,Longwood,5.0,San Diego St.,0.129
16.0,Longwood,5.0,Wisconsin,0.1
16.0,Longwood,6.0,BYU,0.091
16.0,Longwood,6.0,Clemson,0.179
16.0,Longwood,6.0,South Carolina,0.142
16.0,Longwood,6.0,Texas Tech,0.119
16.0,Longwood,7.0,Dayton,0.148
16.0,Longwood,7.0,Florida,0.104
16.0,Longwood,7.0,Texas,0.113
16.0,Longwood,7.0,Washington St.,0.16
16.0,Longwood,8.0,Florida Atlantic,0.157
16.0,Longwood,8.0,Mississippi St.,0.135
16.0,Longwood,8.0,Nebraska,0.123
16.0,Longwood,8.0,Utah St.,0.161
16.0,Longwood,9.0,Michigan St.,0.108
16.0,Longwood,9.0,Northwestern,0.129
16.0,Longwood,9.0,TCU,0.112
16.0,Longwood,9.0,Texas A&M,0.129
16.0,Longwood,10.0,Boise St.,0.147
16.0,Longwood,10.0,Colorado,0.125
16.0,Longwood,10.0,Colorado St.,0.151
16.0,Longwood,10.0,Drake,0.163
16.0,Longwood,10.0,Nevada,0.124
16.0,Longwood,10.0,Virginia,0.164
16.0,Longwood,11.0,Duquesne,0.246
16.0,Longwood,11.0,New Mexico,0.084
16.0,Longwood,11.0,North Carolina St.,0.186
16.0,Longwood,11.0,Oregon,0.156
16.0,Longwood,12.0,Grand Canyon,0.161
16.0,Longwood,12.0,James Madison,0.15
16.0,Longwood,12.0,McNeese St.,0.145
16.0,Longwood,12.0,UAB,0.332
16.0,Longwood,13.0,College of Charleston,0.259
16.0,Longwood,13.0,Samford,0.19
16.0,Longwood,13.0,Vermont,0.344
16.0,Longwood,13.0,Yale,0.263
16.0,Longwood,14.0,Akron,0.412
16.0,Longwood,14.0,Colgate,0.507
16.0,Longwood,14.0,Morehead St.,0.412
16.0,Longwood,14.0,Oakland,0.41
16.0,Longwood,15.0,Long Beach St.,0.562
16.0,Longwood,15.0,Saint Peter's,0.583
16.0,Longwood,15.0,South Dakota St.,0.504
16.0,Longwood,15.0,Western Kentucky,0.447
16.0,Longwood,16.0,Grambling St.,0.727
16.0,Longwood,16.0,Howard,0.782
16.0,Longwood,16.0,Montana St.,0.701
16.0,Longwood,16.0,Stetson,0.661
16.0,Longwood,16.0,Wagner,0.788
16.0,Montana St.,1.0,Connecticut,0.01
16.0,Montana St.,1.0,Houston,0.006
16.0,Montana St.,1.0,North Carolina,0.035
16.0,Montana St.,1.0,Purdue,0.012
16.0,Montana St.,2.0,Arizona,0.022
16.0,Montana St.,2.0,Iowa St.,0.016
16.0,Montana St.,2.0,Marquette,0.028
16.0,Montana St.,2.0,Tennessee,0.028
16.0,Montana St.,3.0,Baylor,0.038
16.0,Montana St.,3.0,Creighton,0.055
16.0,Montana St.,3.0,Illinois,0.036
16.0,Montana St.,3.0,Kentucky,0.056
16.0,Montana St.,4.0,Alabama,0.037
16.0,Montana St.,4.0,Auburn,0.019
16.0,Montana St.,4.0,Duke,0.037
16.0,Montana St.,4.0,Kansas,0.052
16.0,Montana St.,5.0,Gonzaga,0.042
16.0,Montana St.,5.0,Saint Mary's,0.046
16.0,Montana St.,5.0,San Diego St.,0.059
16.0,Montana St.,5.0,Wisconsin,0.045
16.0,Montana St.,6.0,BYU,0.041
16.0,Montana St.,6.0,Clemson,0.085
16.0,Montana St.,6.0,South Carolina,0.066
16.0,Montana St.,6.0,Texas Tech,0.054
16.0,Montana St.,7.0,Dayton,0.069
16.0,Montana St.,7.0,Florida,0.047
16.0,Montana St.,7.0,Texas,0.051
16.0,Montana St.,7.0,Washington St.,0.075
16.0,Montana St.,8.0,Florida Atlantic,0.073
16.0,Montana St.,8.0,Mississippi St.,0.062
16.0,Montana St.,8.0,Nebraska,0.056
16.0,Montana St.,8.0,Utah St.,0.076
16.0,Montana St.,9.0,Michigan St.,0.049
16.0,Montana St.,9.0,Northwestern,0.059
16.0,Montana St.,9.0,TCU,0.051
16.0,Montana St.,9.0,Texas A&M,0.059
16.0,Montana St.,10.0,Boise St.,0.068
16.0,Montana St.,10.0,Colorado,0.057
16.0,Montana St.,10.0,Colorado St.,0.071
16.0,Montana St.,10.0,Drake,0.077
16.0,Montana St.,10.0,Nevada,0.057
16.0,Montana St.,10.0,Virginia,0.077
16.0,Montana St.,11.0,Duquesne,0.122
16.0,Montana St.,11.0,New Mexico,0.037
16.0,Montana St.,11.0,North Carolina St.,0.089
16.0,Montana St.,11.0,Oregon,0.073
16.0,Montana St.,12.0,Grand Canyon,0.075
16.0,Montana St.,12.0,James Madison,0.07
16.0,Montana St.,12.0,McNeese St.,0.068
16.0,Montana St.,12.0,UAB,0.174
16.0,Montana St.,13.0,College of Charleston,0.129
16.0,Montana St.,13.0,Samford,0.091
16.0,Montana St.,13.0,Vermont,0.183
16.0,Montana St.,13.0,Yale,0.132
16.0,Montana St.,14.0,Akron,0.23
16.0,Montana St.,14.0,Colgate,0.304
16.0,Montana St.,14.0,Morehead St.,0.23
16.0,Montana St.,14.0,Oakland,0.228
16.0,Montana St.,15.0,Long Beach St.,0.354
16.0,Montana St.,15.0,Saint Peter's,0.373
16.0,Montana St.,15.0,South Dakota St.,0.302
16.0,Montana St.,15.0,Western Kentucky,0.256
16.0,Montana St.,16.0,Grambling St.,0.532
16.0,Montana St.,16.0,Howard,0.604
16.0,Montana St.,16.0,Longwood,0.299
16.0,Montana St.,16.0,Stetson,0.454
16.0,Montana St.,16.0,Wagner,0.612
16.0,Stetson,1.0,Connecticut,0.012
16.0,Stetson,1.0,Houston,0.007
16.0,Stetson,1.0,North Carolina,0.041
16.0,Stetson,1.0,Purdue,0.015
16.0,Stetson,2.0,Arizona,0.027
16.0,Stetson,2.0,Iowa St.,0.019
16.0,Stetson,2.0,Marquette,0.033
16.0,Stetson,2.0,Tennessee,0.034
16.0,Stetson,3.0,Baylor,0.045
16.0,Stetson,3.0,Creighton,0.066
16.0,Stetson,3.0,Illinois,0.043
16.0,Stetson,3.0,Kentucky,0.067
16.0,Stetson,4.0,Alabama,0.044
16.0,Stetson,4.0,Auburn,0.023
16.0,Stetson,4.0,Duke,0.044
16.0,Stetson,4.0,Kansas,0.061
16.0,Stetson,5.0,Gonzaga,0.05
16.0,Stetson,5.0,Saint Mary's,0.055
16.0,Stetson,5.0,San Diego St.,0.071
16.0,Stetson,5.0,Wisconsin,0.054
16.0,Stetson,6.0,BYU,0.049
16.0,Stetson,6.0,Clemson,0.1
16.0,Stetson,6.0,South Carolina,0.078
16.0,Stetson,6.0,Texas Tech,0.065
16.0,Stetson,7.0,Dayton,0.082
16.0,Stetson,7.0,Florida,0.056
16.0,Stetson,7.0,Texas,0.061
16.0,Stetson,7.0,Washington St.,0.089
16.0,Stetson,8.0,Florida Atlantic,0.087
16.0,Stetson,8.0,Mississippi St.,0.074
16.0,Stetson,8.0,Nebraska,0.067
16.0,Stetson,8.0,Utah St.,0.09
16.0,Stetson,9.0,Michigan St.,0.059
16.0,Stetson,9.0,Northwestern,0.07
16.0,Stetson,9.0,TCU,0.061
16.0,Stetson,9.0,Texas A&M,0.07
16.0,Stetson,10.0,Boise St.,0.081
16.0,Stetson,10.0,Colorado,0.068
16.0,Stetson,10.0,Colorado St.,0.084
16.0,Stetson,10.0,Drake,0.091
16.0,Stetson,10.0,Nevada,0.068
16.0,Stetson,10.0,Virginia,0.091
16.0,Stetson,11.0,Duquesne,0.143
16.0,Stetson,11.0,New Mexico,0.045
16.0,Stetson,11.0,North Carolina St.,0.105
16.0,Stetson,11.0,Oregon,0.086
16.0,Stetson,12.0,Grand Canyon,0.089
16.0,Stetson,12.0,James Madison,0.083
16.0,Stetson,12.0,McNeese St.,0.08
16.0,Stetson,12.0,UAB,0.203
16.0,Stetson,13.0,College of Charleston,0.152
16.0,Stetson,13.0,Samford,0.107
16.0,Stetson,13.0,Vermont,0.212
16.0,Stetson,13.0,Yale,0.154
16.0,Stetson,14.0,Akron,0.264
16.0,Stetson,14.0,Colgate,0.345
16.0,Stetson,14.0,Morehead St.,0.264
16.0,Stetson,14.0,Oakland,0.262
16.0,Stetson,15.0,Long Beach St.,0.397
16.0,Stetson,15.0,Saint Peter's,0.417
16.0,Stetson,15.0,South Dakota St.,0.342
16.0,Stetson,15.0,Western Kentucky,0.293
16.0,Stetson,16.0,Grambling St.,0.577
16.0,Stetson,16.0,Howard,0.647
16.0,Stetson,16.0,Longwood,0.339
16.0,Stetson,16.0,Montana St.,0.546
16.0,Stetson,16.0,Wagner,0.655
16.0,Wagner,1.0,Connecticut,0.006
16.0,Wagner,1.0,Houston,0.004
16.0,Wagner,1.0,North Carolina,0.022
16.0,Wagner,1.0,Purdue,0.008
16.0,Wagner,2.0,Arizona,0.014
16.0,Wagner,2.0,Iowa St.,0.01
16.0,Wagner,2.0,Marquette,0.018
16.0,Wagner,2.0,Tennessee,0.018
16.0,Wagner,3.0,Baylor,0.024
16.0,Wagner,3.0,Creighton,0.036
16.0,Wagner,3.0,Illinois,0.023
16.0,Wagner,3.0,Kentucky,0.036
16.0,Wagner,4.0,Alabama,0.024
16.0,Wagner,4.0,Auburn,0.012
16.0,Wagner,4.0,Duke,0.024
16.0,Wagner,4.0,Kansas,0.033
16.0,Wagner,5.0,Gonzaga,0.027
16.0,Wagner,5.0,Saint Mary's,0.03
16.0,Wagner,5.0,San Diego St.,0.038
16.0,Wagner,5.0,Wisconsin,0.029
16.0,Wagner,6.0,BYU,0.026
16.0,Wagner,6.0,Clemson,0.055
16.0,Wagner,6.0,South Carolina,0.043
16.0,Wagner,6.0,Texas Tech,0.035
16.0,Wagner,7.0,Dayton,0.045
16.0,Wagner,7.0,Florida,0.03
16.0,Wagner,7.0,Texas,0.033
16.0,Wagner,7.0,Washington St.,0.049
16.0,Wagner,8.0,Florida Atlantic,0.048
16.0,Wagner,8.0,Mississippi St.,0.04
16.0,Wagner,8.0,Nebraska,0.037
16.0,Wagner,8.0,Utah St.,0.049
16.0,Wagner,9.0,Michigan St.,0.032
16.0,Wagner,9.0,Northwestern,0.038
16.0,Wagner,9.0,TCU,0.033
16.0,Wagner,9.0,Texas A&M,0.038
16.0,Wagner,10.0,Boise St.,0.044
16.0,Wagner,10.0,Colorado,0.037
16.0,Wagner,10.0,Colorado St.,0.046
16.0,Wagner,10.0,Drake,0.05
16.0,Wagner,10.0,Nevada,0.037
16.0,Wagner,10.0,Virginia,0.05
16.0,Wagner,11.0,Duquesne,0.081
16.0,Wagner,11.0,New Mexico,0.024
16.0,Wagner,11.0,North Carolina St.,0.058
16.0,Wagner,11.0,Oregon,0.047
16.0,Wagner,12.0,Grand Canyon,0.049
16.0,Wagner,12.0,James Madison,0.045
16.0,Wagner,12.0,McNeese St.,0.044
16.0,Wagner,12.0,UAB,0.118
16.0,Wagner,13.0,College of Charleston,0.086
16.0,Wagner,13.0,Samford,0.06
16.0,Wagner,13.0,Vermont,0.124
16.0,Wagner,13.0,Yale,0.088
16.0,Wagner,14.0,Akron,0.159
16.0,Wagner,14.0,Colgate,0.217
16.0,Wagner,14.0,Morehead St.,0.159
16.0,Wagner,14.0,Oakland,0.158
16.0,Wagner,15.0,Long Beach St.,0.257
16.0,Wagner,15.0,Saint Peter's,0.274
16.0,Wagner,15.0,South Dakota St.,0.215
16.0,Wagner,15.0,Western Kentucky,0.179
16.0,Wagner,16.0,Grambling St.,0.418
16.0,Wagner,16.0,Howard,0.492
16.0,Wagner,16.0,Longwood,0.212
16.0,Wagner,16.0,Montana St.,0.388
16.0,Wagner,16.0,Stetson,0.345
